6	0	117759	1
10	0	903929	1
21	0	889411	1
27	0	235875	1
34	0	1212927	1
43	0	1518693	1
45	0	207066	1
47	0	255218	1
53	0	1120740	1
56	0	810675	1
70	0	927212	1
77	0	1617186	1
81	0	762920	1
83	0	1466329	1
89	0	844745	1
90	0	427689	1
91	0	621629	1
92	0	516385	1
95	0	1411808	1
115	0	146881	1
124	0	1057890	1
126	0	974900	1
132	0	798409	1
134	0	1735719	1
135	0	910590	1
136	0	1527867	1
143	0	1273884	1
147	0	1140634	1
150	0	85440	1
151	0	61027	1
159	0	1087851	1
164	0	66501	1
174	0	1339552	1
176	0	195832	1
181	0	876769	1
182	0	685467	1
185	0	1155067	1
193	0	195328	1
203	0	61952	1
214	0	533576	1
226	0	736795	1
242	0	673712	1
256	0	1517907	1
265	0	1343137	1
267	0	1441545	1
277	0	1430408	1
280	0	119218	1
292	0	469983	1
294	0	101254	1
295	0	602345	1
296	0	483337	1
308	0	779240	1
313	0	1617457	1
316	0	149123	1
320	0	620416	1
327	0	348436	1
331	0	1627115	1
346	0	467028	1
360	0	1260447	1
364	0	1088351	1
368	0	1437150	1
369	0	1170180	1
374	0	455287	1
380	0	313669	1
388	0	918949	1
389	0	1417857	1
399	0	250055	1
409	0	863517	1
424	0	735224	1
430	0	1390572	1
432	0	664375	1
435	0	322749	1
438	0	76275	1
443	0	1142091	1
446	0	162007	1
449	0	477581	1
466	0	374184	1
468	0	33065	1
483	0	161755	1
485	0	796634	1
493	0	954463	1
509	0	150479	1
511	0	309831	1
515	0	725682	1
518	0	1555424	1
521	0	148940	1
533	0	900152	1
539	0	1013779	1
542	0	1517947	1
556	0	196945	1
565	0	99100	1
570	0	90733	1
587	0	376912	1
589	0	1650719	1
593	0	241999	1
596	0	1321970	1
599	0	512066	1
604	0	84632	1
606	0	1557462	1
621	0	85267	1
625	0	85243	1
637	0	1208025	1
639	0	1444746	1
651	0	268467	1
675	0	814479	1
684	0	996904	1
691	0	1142464	1
697	0	1527807	1
706	0	892400	1
707	0	29801	1
708	0	803095	1
718	0	1010910	1
720	0	1503186	1
721	0	227763	1
726	0	126051	1
741	0	588153	1
763	0	1712832	1
766	0	821344	1
767	0	1487838	1
781	0	281901	1
784	0	1424288	1
790	0	816646	1
793	0	1278813	1
794	0	34614	1
797	0	936711	1
798	0	1026288	1
801	0	395478	1
822	0	1689083	1
829	0	300025	1
836	0	385825	1
843	0	349812	1
847	0	506117	1
848	0	317441	1
849	0	1388750	1
851	0	903614	1
855	0	166748	1
869	0	43904	1
870	0	627216	1
881	0	310113	1
882	0	1485732	1
916	0	1605277	1
922	0	738199	1
927	0	1040149	1
928	0	1375027	1
951	0	217694	1
960	0	1302696	1
968	0	380105	1
969	0	221611	1
974	0	117591	1
979	0	643288	1
982	0	1111952	1
990	0	157361	1
1014	0	850606	1
1015	0	742895	1
1016	0	210540	1
1042	0	1110211	1
1045	0	1281776	1
1046	0	568251	1
1048	0	826999	1
1056	0	449106	1
1077	0	126591	1
1081	0	481294	1
1086	0	97427	1
1094	0	356497	1
1110	0	1286301	1
1111	0	399388	1
1118	0	1175784	1
1121	0	306860	1
1127	0	387048	1
1139	0	1651886	1
1143	0	528926	1
1145	0	409929	1
1162	0	71839	1
1171	0	827721	1
1173	0	223722	1
1176	0	1571542	1
1182	0	313829	1
1187	0	1389917	1
1190	0	959776	1
1196	0	674564	1
1198	0	1153436	1
1203	0	165899	1
1221	0	622058	1
1225	0	31374	1
1230	0	705820	1
1243	0	1705422	1
1257	0	1537886	1
1258	0	758559	1
1271	0	60937	1
1284	0	372415	1
1288	0	1243784	1
1303	0	591134	1
1312	0	1037095	1
1316	0	80982	1
1321	0	148058	1
1325	0	1588563	1
1330	0	371350	1
1335	0	203892	1
1341	0	1695243	1
1343	0	1472426	1
1346	0	1009161	1
1368	0	347792	1
1372	0	335676	1
1380	0	1443984	1
1382	0	565365	1
1405	0	1726671	1
1409	0	1508474	1
1433	0	19397	1
1449	0	37399	1
1459	0	941327	1
1461	0	856739	1
1469	0	1221341	1
1470	0	1161176	1
1472	0	1145630	1
1486	0	515658	1
1487	0	508400	1
1499	0	308407	1
1500	0	689573	1
1502	0	927496	1
1519	0	907269	1
1522	0	1722952	1
1524	0	654568	1
1528	0	1722331	1
1541	0	1186492	1
1543	0	1252583	1
1555	0	1619582	1
1582	0	158396	1
1590	0	424759	1
1599	0	781216	1
1600	0	602181	1
1604	0	627230	1
1623	0	266450	1
1625	0	31600	1
1628	0	1167054	1
1630	0	396390	1
1640	0	929554	1
1643	0	1545995	1
1644	0	902248	1
1656	0	245566	1
1660	0	504287	1
1661	0	814222	1
1682	0	100278	1
1695	0	1124961	1
1706	0	928976	1
1716	0	915452	1
1723	0	117754	1
1738	0	1738443	1
1740	0	1479969	1
1744	0	375285	1
1745	0	247270	1
1746	0	208254	1
1752	0	372076	1
1755	0	836682	1
1757	0	975176	1
1763	0	1002339	1
1784	0	1270466	1
1789	0	14704	1
1803	0	36675	1
1815	0	208752	1
1818	0	164511	1
1822	0	37041	1
1836	0	571114	1
1837	0	89608	1
1841	0	718434	1
1845	0	308823	1
1850	0	1331693	1
1872	0	444835	1
1875	0	365640	1
1881	0	303876	1
1889	0	75733	1
1893	0	1554579	1
1894	0	219670	1
1902	0	85030	1
1906	0	126265	1
1920	0	646731	1
1921	0	116016	1
1926	0	278748	1
1928	0	1093321	1
1933	0	1519145	1
1951	0	400958	1
1961	0	1259538	1
1965	0	718266	1
1967	0	1436750	1
2008	0	64979	1
2014	0	220088	1
2018	0	794609	1
2028	0	446479	1
2044	0	181033	1
2045	0	491486	1
2050	0	903658	1
2053	0	1573641	1
2077	0	1688814	1
2081	0	213365	1
2085	0	1149223	1
2090	0	213035	1
2091	0	66141	1
2104	0	822681	1
2105	0	975294	1
2108	0	660717	1
2111	0	28142	1
2122	0	1275768	1
2127	0	1020895	1
2130	0	1125472	1
2133	0	1617951	1
2147	0	121904	1
2187	0	1018187	1
2192	0	676695	1
2197	0	326093	1
2206	0	568124	1
2210	0	56188	1
2212	0	1305748	1
2215	0	1534188	1
2227	0	1648699	1
2229	0	785726	1
2240	0	667162	1
2271	0	318856	1
2285	0	48941	1
2288	0	1436015	1
2294	0	936231	1
2308	0	1613122	1
2311	0	1402857	1
2316	0	555984	1
2317	0	1587376	1
2319	0	275208	1
2325	0	42890	1
2334	0	181392	1
2350	0	1635008	1
2364	0	399304	1
2371	0	1337861	1
2379	0	229104	1
2386	0	30973	1
2388	0	1568424	1
2392	0	1576560	1
2397	0	619503	1
2401	0	1287716	1
2409	0	151093	1
2410	0	211912	1
2413	0	862854	1
2421	0	425329	1
2434	0	107248	1
2437	0	1143754	1
2446	0	19666	1
2448	0	443371	1
2450	0	941239	1
2456	0	744507	1
2469	0	1355620	1
2472	0	246175	1
2476	0	122566	1
2496	0	505269	1
2499	0	365575	1
2506	0	181435	1
2509	0	117789	1
2534	0	599634	1
2536	0	883634	1
2550	0	807409	1
2565	0	624138	1
2587	0	1662839	1
2588	0	259325	1
2590	0	5217	1
2599	0	1190815	1
2608	0	396817	1
2617	0	1169585	1
2629	0	690894	1
2630	0	24604	1
2632	0	1538466	1
2636	0	891332	1
2638	0	394181	1
2639	0	303093	1
2649	0	485748	1
2657	0	1379470	1
2661	0	144986	1
2663	0	265292	1
2671	0	1658628	1
2685	0	85227	1
2702	0	913733	1
2703	0	669009	1
2705	0	1465408	1
2708	0	1243520	1
2712	0	151803	1
2713	0	1582240	1
2721	0	1010230	1
2727	0	1701623	1
2746	0	616111	1
2748	0	741840	1
2756	0	1061487	1
2757	0	1686481	1
2759	0	436945	1
2774	0	130409	1
2779	0	534950	1
2780	0	937649	1
2782	0	301299	1
2806	0	481350	1
2809	0	550315	1
2810	0	230927	1
2814	0	677491	1
2825	0	1289626	1
2832	0	1264449	1
2834	0	898717	1
2835	0	291853	1
2849	0	751276	1
2875	0	1375857	1
2884	0	1705297	1
2902	0	1513586	1
2904	0	113220	1
2907	0	1178629	1
2909	0	1541057	1
2911	0	638616	1
2912	0	870397	1
2913	0	345808	1
2945	0	899542	1
2946	0	1066644	1
2963	0	1031789	1
2965	0	1022193	1
2991	0	293616	1
3001	0	838298	1
3005	0	232881	1
3015	0	744631	1
3021	0	54147	1
3022	0	96836	1
3029	0	430117	1
3033	0	1724883	1
3046	0	937235	1
3047	0	1185786	1
3048	0	1109826	1
3049	0	407679	1
3053	0	45753	1
3062	0	1088103	1
3066	0	4176	1
3070	0	235505	1
3072	0	620765	1
3073	0	126257	1
3080	0	1115099	1
3092	0	1381971	1
3106	0	690019	1
3108	0	679014	1
3110	0	419273	1
3113	0	1631641	1
3120	0	212750	1
3131	0	758778	1
3132	0	1630217	1
3139	0	1143467	1
3143	0	1056453	1
3151	0	1115726	1
3161	0	113315	1
3164	0	104176	1
3184	0	548386	1
3189	0	442699	1
3191	0	235426	1
3195	0	1323758	1
3215	0	152058	1
3220	0	158835	1
3221	0	1150691	1
3223	0	1068228	1
3232	0	1302585	1
3262	0	714087	1
3267	0	105008	1
3280	0	96576	1
3286	0	1020574	1
3289	0	118119	1
3296	0	1286466	1
3298	0	324986	1
3300	0	100546	1
3312	0	1445287	1
3313	0	141267	1
3323	0	1361421	1
3324	0	1208729	1
3325	0	1274238	1
3332	0	770418	1
3341	0	847006	1
3349	0	92175	1
3350	0	510665	1
3356	0	200826	1
3374	0	213747	1
3378	0	167912	1
3379	0	1168848	1
3387	0	1084342	1
3397	0	1508601	1
3399	0	45831	1
3402	0	7014	1
3403	0	727841	1
3407	0	288548	1
3415	0	134335	1
3417	0	439831	1
3418	0	309707	1
3421	0	216119	1
3428	0	958090	1
3436	0	204655	1
3444	0	1713893	1
3456	0	1091441	1
3460	0	272784	1
3473	0	439685	1
3478	0	339945	1
3495	0	938406	1
